Type 1,Type 2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,LogHP,SqrtHP,std_HP,std_Attack,std_Defense,std_Sp. Atk,std_Sp. Def,std_Speed,std_LogHP,std_SqrtHP,norm_HP,norm_Attack,norm_Defense,norm_Sp. Atk,norm_Sp. Def,norm_Speed,norm_LogHP,norm_SqrtHP,is_Bug,is_Dark,is_Dragon,is_Electric,is_Fighting,is_Fire,is_Ghost,is_Grass,is_Ground,is_Ice,is_Normal,is_Poison,is_Psychic,is_Rock,is_Steel,is_Water
Psychic,,60,45,70,75,85,55,False,4.0943445622221,7.745966692414834,-0.35728790170589914,-1.0610454722704894,-0.1292381159462933,0.07368957062571888,0.4819817601151435,-0.46784632862376385,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.21621621621621623,0.2888888888888889,0.35326086956521735,0.3095238095238096,0.2857142857142857,0.7388828430294488,0.4506709292845407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Normal,Flying,70,83,50,37,50,60,False,4.248495242049359,8.366600265340756,0.03340170445481903,0.11159100598790267,-0.7660280737082308,-1.0859907428578133,-0.7788100166803454,-0.29497264965691444,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.42162162162162165,0.19999999999999998,0.14673913043478262,0.14285714285714285,0.3142857142857143,0.7667015306935548,0.4921329645730052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Water,Electric,125,58,58,76,76,67,False,4.8283137373023015,11.180339887498949,2.182194538338769,-0.6598803612873552,-0.5113120906034558,0.10420747361212761,0.15777816036773204,-0.0529494991033253,1.693176886642418,2.020971224420152,0.4881889763779528,0.2864864864864865,0.23555555555555555,0.358695652173913,0.2666666666666667,0.35428571428571426,0.8713380437429202,0.6801076030645626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ground,Dark,60,82,45,45,45,74,False,4.0943445622221,7.745966692414834,-0.35728790170589914,0.08073215129689236,-0.9252255631487152,-0.8418475189665434,-0.9589231276511295,0.18907365145026386,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.41621621621621624,0.17777777777777778,0.19021739130434784,0.11904761904761905,0.3942857142857143,0.7388828430294488,0.4506709292845407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grass,,30,30,30,30,30,30,False,3.4011973816621555,5.477225575051661,-1.5293567201880536,-1.523928292635644,-1.4028180314701681,-1.2996160637626746,-1.499262460563482,-1.3322147234580108,-1.9709846283455414,-1.8229981647412512,0.11417322834645668,0.13513513513513514,0.1111111111111111,0.10869565217391305,0.04761904761904763,0.14285714285714285,0.6137945531635808,0.29910545108291287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,,70,65,65,55,55,70,False,4.248495242049359,8.366600265340756,0.03340170445481903,-0.443868378450283,-0.28843560538677765,-0.536668489102456,-0.5986969057095612,0.05077470827678435,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.32432432432432434,0.26666666666666666,0.24456521739130435,0.16666666666666669,0.37142857142857144,0.7667015306935548,0.4921329645730052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Dark,Flying,110,65,105,55,95,80,False,4.700480365792417,10.488088481701515,1.5961601290976917,-0.443868378450283,0.9851443101370972,-0.536668489102456,0.8422079820567118,0.39652206621048314,1.364961097953224,1.5543852386401453,0.42913385826771655,0.32432432432432434,0.4444444444444445,0.24456521739130435,0.3571428571428572,0.42857142857142855,0.8482686895300933,0.6338610681239074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grass,Flying,75,55,70,55,95,110,False,4.31748811353631,8.660254037844387,0.2287465075351781,-0.7524569253603861,-0.1292381159462933,-0.536668489102456,0.8422079820567118,1.4337641400115797,0.38161768260437373,0.32240227885503076,0.29133858267716534,0.2702702702702703,0.2888888888888889,0.24456521739130435,0.3571428571428572,0.6,0.7791522778786859,0.5117507932069544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,Flying,45,40,60,40,75,50,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-1.2153397457255408,-0.44763309482726205,-0.9944370338985871,0.1217555381735752,-0.6407200075906133,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.1891891891891892,0.24444444444444444,0.16304347826086957,0.2619047619047619,0.2571428571428571,0.6869665120144518,0.3813421690471292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bug,,38,35,40,27,25,35,False,3.6375861597263857,6.164414002968976,-1.216805035259479,-1.3696340191805925,-1.0844230525891996,-1.3911697727219008,-1.679375571534266,-1.1593410444911616,-1.364049769996549,-1.359824688499533,0.1456692913385827,0.16216216216216217,0.15555555555555556,0.09239130434782608,0.023809523809523808,0.17142857142857143,0.6564542779966959,0.3450137488145487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bug,Grass,45,53,70,40,60,42,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-0.8141746347424068,-0.1292381159462933,-0.9944370338985871,-0.41858379473877716,-0.9173178939375723,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.2594594594594595,0.2888888888888889,0.16304347826086957,0.19047619047619052,0.2114285714285714,0.6869665120144518,0.3813421690471292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ground,Rock,80,85,95,30,30,25,False,4.382026634673881,8.94427190999916,0.4240913106155372,0.1733087153699233,0.6667493312561286,-1.2996160637626746,-1.499262460563482,-1.5050884024248603,0.5473221568414796,0.5138338277817105,0.3110236220472441,0.43243243243243246,0.4,0.10869565217391305,0.04761904761904763,0.11428571428571428,0.7907991740444459,0.530724886055846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bug,Fighting,80,185,115,40,105,75,False,4.382026634673881,8.94427190999916,0.4240913106155372,3.259194184470955,1.303539289018066,-0.9944370338985871,1.20243420399828,0.22364838724363376,0.5473221568414796,0.5138338277817105,0.3110236220472441,0.972972972972973,0.4888888888888889,0.16304347826086957,0.40476190476190477,0.39999999999999997,0.7907991740444459,0.530724886055846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steel,Psychic,100,100,100,100,100,100,True,4.605170185988092,10.0,1.2054705229369735,0.636191535735078,0.8259468206966128,0.8366371452859375,1.0223210930274957,1.0880167820778808,1.12024952174195,1.2254075818591805,0.38976377952755903,0.5135135135135136,0.4222222222222222,0.48913043478260865,0.380952380952381,0.5428571428571428,0.8310686088936831,0.6012538378111884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Bug,Steel,58,109,112,48,48,109,False,4.060443010546419,7.615773105863909,-0.4354258229380428,0.9139212279541709,1.2080207953537754,-0.7502938100073172,-0.850855261068659,1.3991894042182098,-0.27835287289332256,-0.38159075199355835,0.22440944881889763,0.5621621621621622,0.47555555555555556,0.20652173913043478,0.13333333333333336,0.5942857142857143,0.7327648247472645,0.4419732188876356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grass,Poison,60,62,63,80,80,60,False,4.0943445622221,7.745966692414834,-0.35728790170589914,-0.536444942523314,-0.35211460116297144,0.22627908555776258,0.30186864914435935,-0.29497264965691444,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.3081081081081081,0.25777777777777783,0.3804347826086956,0.28571428571428575,0.3142857142857143,0.7388828430294488,0.4506709292845407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rock,,85,135,130,60,80,25,False,4.442651256490317,9.219544457292887,0.6194361136958962,1.716251449920439,1.7811317573395191,-0.38407897417041226,0.30186864914435935,-1.5050884024248603,0.7029775841250103,0.6993709198866576,0.33070866141732286,0.7027027027027029,0.5555555555555555,0.2717391304347826,0.28571428571428575,0.11428571428571428,0.8017397512832608,0.54911473888967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Psychic,Fairy,68,65,65,125,115,80,False,4.219507705176107,8.246211251235321,-0.04473621677732461,-0.443868378450283,-0.28843560538677765,1.599584719946156,1.5626604259398482,0.39652206621048314,0.13005021922454232,0.043332333850654256,0.2637795275590551,0.32432432432432434,0.26666666666666666,0.625,0.45238095238095244,0.42857142857142855,0.7614703164340237,0.4840902582662055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Water,,64,66,68,81,76,50,False,4.1588830833596715,8.0,-0.20101205924161186,-0.4130095237592727,-0.19291711172248704,0.2567969885441713,0.15777816036773204,-0.6407200075906133,-0.0256052080589885,-0.1226170862670667,0.24803149606299213,0.32972972972972975,0.28,0.3858695652173913,0.2666666666666667,0.2571428571428571,0.7505297391952088,0.46764187385314643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bug,Flying,80,52,50,90,50,89,False,4.382026634673881,8.94427190999916,0.4240913106155372,-0.845033489433417,-0.7660280737082308,0.53145811542185,-0.7788100166803454,0.7076946883508121,0.5473221568414796,0.5138338277817105,0.3110236220472441,0.25405405405405407,0.19999999999999998,0.43478260869565216,0.14285714285714285,0.48,0.7907991740444459,0.530724886055846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dragon,Ground,108,100,121,81,95,95,True,4.68213122712422,10.392304845413264,1.518022207865548,0.636191535735078,1.4945762763466472,0.2567969885441713,0.8422079820567118,0.9151431031110314,1.3178491666271863,1.4898258863804477,0.42125984251968507,0.5135135135135136,0.5155555555555555,0.3858695652173913,0.3571428571428572,0.5142857142857142,0.844957325881954,0.6274621482441495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ice,,55,69,85,32,35,28,False,4.007333185232471,7.416198487095663,-0.5526327047862583,-0.32043295968624175,0.3483543523751598,-1.238580257789857,-1.3191493495926978,-1.4013641950447506,-0.4147138480962242,-0.5161065066093017,0.2125984251968504,0.34594594594594597,0.35555555555555557,0.11956521739130435,0.07142857142857144,0.13142857142857142,0.7231803996642251,0.42864044050273414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark,Fire,45,60,30,80,50,65,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-0.5981626519053346,-1.4028180314701681,0.22627908555776258,-0.7788100166803454,-0.12209897069006506,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.2972972972972973,0.1111111111111111,0.3804347826086956,0.14285714285714285,0.34285714285714286,0.6869665120144518,0.3813421690471292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ground,Dragon,80,100,80,80,80,100,False,4.382026634673881,8.94427190999916,0.4240913106155372,0.636191535735078,0.18915686293467543,0.22627908555776258,0.30186864914435935,1.0880167820778808,0.5473221568414796,0.5138338277817105,0.3110236220472441,0.5135135135135136,0.33333333333333337,0.3804347826086956,0.28571428571428575,0.5428571428571428,0.7907991740444459,0.530724886055846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,,75,100,66,60,66,115,False,4.31748811353631,8.660254037844387,0.2287465075351781,0.636191535735078,-0.2565961074986808,-0.38407897417041226,-0.2024480615738362,1.606637818978429,0.38161768260437373,0.32240227885503076,0.29133858267716534,0.5135135135135136,0.27111111111111114,0.2717391304347826,0.2190476190476191,0.6285714285714286,0.7791522778786859,0.5117507932069544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Psychic,Flying,55,45,43,55,43,72,False,4.007333185232471,7.416198487095663,-0.5526327047862583,-1.0610454722704894,-0.9889045589249089,-0.536668489102456,-1.0309683720394431,0.1199241798635241,-0.4147138480962242,-0.5161065066093017,0.2125984251968504,0.21621621621621623,0.1688888888888889,0.24456521739130435,0.10952380952380954,0.38285714285714284,0.7231803996642251,0.42864044050273414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fire,,50,53,48,53,48,64,False,3.912023005428146,7.0710678118654755,-0.7479775078666173,-0.8141746347424068,-0.8297070694844245,-0.5977042950752735,-0.850855261068659,-0.15667370648343493,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.2594594594594595,0.1911111111111111,0.23369565217391305,0.13333333333333336,0.33714285714285713,0.7059803190278149,0.40558364683289894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric,,60,40,50,75,85,95,False,4.0943445622221,7.745966692414834,-0.35728790170589914,-1.2153397457255408,-0.7660280737082308,0.07368957062571888,0.4819817601151435,0.9151431031110314,-0.1913096822960943,-0.29383866884231985,0.23228346456692914,0.1891891891891892,0.19999999999999998,0.35326086956521735,0.3095238095238096,0.5142857142857142,0.7388828430294488,0.4506709292845407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Water,Dragon,75,95,95,95,95,85,False,4.31748811353631,8.660254037844387,0.2287465075351781,0.48189726228002644,0.6667493312561286,0.6840476303538937,0.8422079820567118,0.5693957451773326,0.38161768260437373,0.32240227885503076,0.29133858267716534,0.48648648648648657,0.4,0.4619565217391304,0.3571428571428572,0.45714285714285713,0.7791522778786859,0.5117507932069544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Grass,,75,98,63,98,63,101,False,4.31748811353631,8.660254037844387,0.2287465075351781,0.5744738263530574,-0.35211460116297144,0.7756013393131199,-0.3105159281563067,1.1225915178712507,0.38161768260437373,0.32240227885503076,0.29133858267716534,0.5027027027027027,0.25777777777777783,0.4782608695652174,0.2047619047619048,0.5485714285714286,0.7791522778786859,0.5117507932069544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,Flying,85,120,70,50,60,100,False,4.442651256490317,9.219544457292887,0.6194361136958962,1.2533686295552844,-0.1292381159462933,-0.6892580040344997,-0.41858379473877716,1.0880167820778808,0.7029775841250103,0.6993709198866576,0.33070866141732286,0.6216216216216217,0.2888888888888889,0.21739130434782608,0.19047619047619052,0.5428571428571428,0.8017397512832608,0.54911473888967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fighting,,40,70,40,35,40,60,False,3.6888794541139363,6.324555320336759,-1.1386671140273354,-0.28957410499523145,-1.0844230525891996,-1.1470265488306308,-1.1390362386219137,-0.29497264965691444,-1.2323527892079675,-1.2518874654005303,0.15354330708661418,0.35135135135135137,0.15555555555555556,0.1358695652173913,0.09523809523809525,0.3142857142857143,0.6657108841785778,0.3557121467767175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,,85,80,90,105,95,60,False,4.442651256490317,9.219544457292887,0.6194361136958962,0.019014441914871723,0.5075518418156442,0.9892266602179811,0.8422079820567118,-0.29497264965691444,0.7029775841250103,0.6993709198866576,0.33070866141732286,0.40540540540540543,0.3777777777777778,0.5163043478260869,0.3571428571428572,0.3142857142857143,0.8017397512832608,0.54911473888967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bug,Steel,71,120,95,120,95,99,False,4.2626798770413155,8.426149773176359,0.07247066507089084,1.2533686295552844,0.6667493312561286,1.4469952050141122,0.8422079820567118,1.0534420462845109,0.24089598876656781,0.1646131170120018,0.2755905511811024,0.6216216216216217,0.4,0.5978260869565217,0.3571428571428572,0.5371428571428571,0.7692613502863893,0.4961112279203301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Water,,95,100,85,108,70,70,False,4.553876891600541,9.746794344808963,1.0101257198566145,0.636191535735078,0.3483543523751598,1.0807803691772073,-0.05835757279720892,0.05077470827678435,0.9885525409533672,1.0547438472058874,0.3700787401574803,0.5135135135135136,0.35555555555555557,0.5326086956521738,0.23809523809523814,0.37142857142857144,0.8218120027118011,0.5843381853735097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rock,Steel,30,42,118,42,88,30,False,3.4011973816621555,5.477225575051661,-1.5293567201880536,-1.1536220363435203,1.3990577826823567,-0.9334012279257696,0.590049626697614,-1.3322147234580108,-1.9709846283455414,-1.8229981647412512,0.11417322834645668,0.2,0.5022222222222222,0.17391304347826086,0.3238095238095239,0.14285714285714285,0.6137945531635808,0.29910545108291287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rock,Ground,70,84,70,65,70,51,False,4.248495242049359,8.366600265340756,0.03340170445481903,0.142449860678913,-0.1292381159462933,-0.23148945923836856,-0.05835757279720892,-0.6061452717972434,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.42702702702702705,0.2888888888888889,0.29891304347826086,0.23809523809523814,0.26285714285714284,0.7667015306935548,0.4921329645730052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Normal,,64,51,23,51,23,28,False,4.1588830833596715,8.0,-0.20101205924161186,-0.8758923441244274,-1.6256945166868464,-0.6587401010480909,-1.7514208159225797,-1.4013641950447506,-0.0256052080589885,-0.1226170862670667,0.24803149606299213,0.24864864864864866,0.08,0.22282608695652176,0.01428571428571429,0.13142857142857142,0.7505297391952088,0.46764187385314643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Dragon,,65,95,100,60,50,50,False,4.174387269895637,8.06225774829855,-0.16194309862554007,0.48189726228002644,0.8259468206966128,-0.38407897417041226,-0.7788100166803454,-0.6407200075906133,0.014202228385670543,-0.08065459602284714,0.25196850393700787,0.48648648648648657,0.4222222222222222,0.2717391304347826,0.14285714285714285,0.2571428571428571,0.7533276906749776,0.4718010638640337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steel,Fairy,57,80,91,80,87,75,False,4.04305126783455,7.54983443527075,-0.4744947835541146,0.019014441914871723,0.5393913397037411,0.22627908555776258,0.5540270045034571,0.22364838724363376,-0.32300666308467463,-0.4260342292650728,0.2204724409448819,0.40540540540540543,0.38222222222222224,0.3804347826086956,0.3190476190476191,0.39999999999999997,0.729626236847567,0.4375681212482683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Grass,,45,45,55,45,55,63,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-1.0610454722704894,-0.6068305842677464,-0.8418475189665434,-0.5986969057095612,-0.19124844227680482,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.21621621621621623,0.2222222222222222,0.19021739130434784,0.16666666666666669,0.3314285714285714,0.6869665120144518,0.3813421690471292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grass,Dragon,70,110,75,145,85,145,False,4.248495242049359,8.366600265340756,0.03340170445481903,0.9447800826451812,0.029959373494191064,2.2099427796743307,0.4819817601151435,2.6438798927795255,0.2044765381476564,0.12447601424341645,0.27165354330708663,0.5675675675675675,0.3111111111111111,0.733695652173913,0.3095238095238096,0.8,0.7667015306935548,0.4921329645730052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grass,,40,40,50,30,30,30,False,3.6888794541139363,6.324555320336759,-1.1386671140273354,-1.2153397457255408,-0.7660280737082308,-1.2996160637626746,-1.499262460563482,-1.3322147234580108,-1.2323527892079675,-1.2518874654005303,0.15354330708661418,0.1891891891891892,0.19999999999999998,0.10869565217391305,0.04761904761904763,0.14285714285714285,0.6657108841785778,0.3557121467767175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,,110,85,95,80,95,50,False,4.700480365792417,10.488088481701515,1.5961601290976917,0.1733087153699233,0.6667493312561286,0.22627908555776258,0.8422079820567118,-0.6407200075906133,1.364961097953224,1.5543852386401453,0.42913385826771655,0.43243243243243246,0.4,0.3804347826086956,0.3571428571428572,0.2571428571428571,0.8482686895300933,0.6338610681239074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fire,Flying,90,100,90,125,85,90,True,4.499809670330265,9.486832980505138,0.8147809167762554,0.636191535735078,0.5075518418156442,1.599584719946156,0.4819817601151435,0.742269424144182,0.84973342461578,0.8795266812852323,0.35039370078740156,0.5135135135135136,0.3777777777777778,0.625,0.3095238095238096,0.48571428571428565,0.81205480188032,0.5669712111545867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Water,Flying,45,20,50,60,120,50,False,3.8066624897703196,6.708203932499369,-0.9433223109469764,-1.8325168395457472,-0.7660280737082308,-0.38407897417041226,1.7427735369106323,-0.6407200075906133,-0.9299415214336682,-0.9933035688567312,0.1732283464566929,0.08108108108108109,0.19999999999999998,0.2717391304347826,0.4761904761904763,0.2571428571428571,0.6869665120144518,0.3813421690471292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bug,,50,65,90,35,35,15,False,3.912023005428146,7.0710678118654755,-0.7479775078666173,-0.443868378450283,0.5075518418156442,-1.1470265488306308,-1.3191493495926978,-1.850835760358559,-0.6594254243074995,-0.7487288385779822,0.19291338582677164,0.32432432432432434,0.3777777777777778,0.1358695652173913,0.07142857142857144,0.05714285714285715,0.7059803190278149,0.40558364683289894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
